high_taminarian_group = {
	graphical_cultures = {
		byzantine_group_coa_gfx
		western_coa_gfx
		mediterranean_building_gfx
		northern_clothing_gfx
		northern_unit_gfx
	}
	mercenary_names = {
		{ name = "mercenary_company_geezan_company" }
		{ name = "mercenary_company_tigrayit_band" }
	}
	old_obish = { # splits into Kal'Obish ##Colovian## Novar'Tali ##Nibenese## and Vayr'Obish ##Imperial## by 936
		color = { 71 86 71 }

		cadet_dynasty_names = {
			Aconia Aemilia Alcedonia Alessandra Alexia Aloisia Amanda Amandia Amia Annia Anodia Apphia Arria Asirel Astara Atia Augustina Aventina Aviera Avita Bellona Blatta Brittia Caecilia Caesina Caesonia Caledonia Canodia 
			Candria Cania Cardea Carina Carlotta Cassia Cassipia Caula Celina Ciceri Ciirta Cinia Cloelia Comilla Constantina Coventina Damyra Darvala Denisa Dinia Domitiana Drusilla Dulcilla Dumania Duras Duvia Edana Edwina 
			Elianna Elianne Elska Enganna Engannas Eponis Etira Euraxia Faltonia Famia Farida Fausta Felixa Felra Finia Flacassia Florentia Fortunata Fralvia Fruscia Gaea Galeria Ganna Gemma Gemmia Gnaea Gratidia Helena Helvia 
			Herminia Hestra Hilora Holli Honorata Honoria Horonna Horulia Hyponea Idessa Idessia Idonea Ilfras Infrasia Iocani Itinia Janieta Janta Jastia Jera Jerae Jerina Julia Julitta Juna Justa Justina Justinia Kaie Kerelia 
			Kirandas Kyleus Ladia Lalaine Laurentia Laurina Lavinia Laytiva Lekellae Leona Leta Libertas Licinia Linia Livia Luca Lucia Luciana Lucina Lucinia Lucretia Lusilla Lyra Maera Magna Marama Marenia Marina Marja Martina 
			Maxima Meluse Micella Midaras Ministe Mirona Moria Naissa Nari Nebia Octavia Orendra Oriandra Orneldas Pallia Pania Patia Pelona Perennia Phedra Phedre Pinarus Pista Pladina Plexica Porcia Portia Pritia Pudentia
			Pulcheria Regine Quintia Rafora Rasala Rilia Rona Sabenda Safia Sandana Sarmosia Selene Senna Septima Severa Severia Shekestra Siladia Slera Sonolia Sosea Tacita Talia Terari Terendras Terran Tertia Thisa Thorasa Tia
			Urania Vacia Vala Valencia Valentina Vaneria Varandia Varilia Varina Varinia Vastae Ventitia Veresa Vesta Viatrix Vicca Viccia Vilbia Vilena Vinicia Viola Vistilia Vita Vitelia Vitellia Vodiaka Volcatia
				# Zhangzhung Names
			Atak Ataklumo Atakmo Ba Batsame Bumtsho Cha Changmo Chatsame Chukmo Dangra
			Drangma Drablai Dronglek Duk Duktsuk Dzomo Gyi Gyichangmo Gyilumo Gyitsame Kering Khyungza Kyinam Kyidagi
			Kyukma Lekyi Lhogyal Liwer Lumo Magyal Menchung Mewar Molha Mracham Nangze Neuchung Nyakchikma
			Ongma Ringtsun Semarkar Shenza Silema Takber Takliwer Ting Tingber Tinglumo Tingtsame Trakthung
			Tsa Tsadagi Tsame Tsatsame Tshogyal Trinyen Yid Yidongma Yum Yumtsame Yuyi Zamatok Zangza Zazu
				# Kirghiz names
			Chichek Chilen Chiltanesi O_zgul O_zlem Aigul Akgul Anara Asli Ayasun Ayten Bozchin Begayim Bermet Cholpon Dilek Esin
			Gulchichek Gulay Gulnara Gunduz Gundes Gunes Ilkay Ipek Ipekel Irge Jibek
			Karacik Mala Mutlu Peksen Samur Sarica Sati Sevilay Sevindik Sibel Sirin Sirma Songul Tekche Tura Umay Usunbike Yasar Yeldem Yildiz
				# SCA German names
			Anna Elizabeth Elsa Else Katharina Kunigunda Margarete Margareta Margarethe Ursula
			Ayla Albrade Apollonia Bytzel Clare Cristyne Demyth Emeludt Eue Gerburg Gyel Gyszel Grede Gredechin Hette Kungund Contzel Liepmayt Lyse Margarete Niesenn Syele
			Katherine
			Gude
			Elsebeth Meckil
			Agnes Anne Bechte Else Fye Gele Irmele Lype
			Katherin
			Aenlin Anlin Kaetterlin Katterlin Beth Bridlin Agth Clar Claur Dorothea
			Margreth Grethlein Margeth Marggreth Margretha Kungundt Kungund Kunigund Kunigundt Katherina Katherina Katharina Catherina Keth Ketherlein Anna Els Ells ElS_lein Barb Barbara Gerhaws Gerhaus Alheyt
			Alhayt Alheitt Dorothea Endlein Madalena Cristan Cristina Angnes Engel Enngel Martsch Mecht Walpurg Beatrix Clara Fronica Gabriehelin Ger Marlein Martha Mertlein Ottilig Warb
			# Procedural names based on above names
			Aenlina Aenna Aenne Aenngne Aenngund Agnese Agnesebeth Agtha Agthaws Agthayt Agthe Agthea Agtheatha Agthein Agtheitt Agthel Agtheludt Agtherbur Agtherha Agtherhaws Agtheyt Agthle Albra Albrada Albridlena Albridlin 
			Albries Albrin Albrina Albrine Albrista Albristin Albristyne Albrix Alhareterin Alhareth Alharg Alharggrede Alharth Alhaur Alhaurg Alhaurgre Alhaus Alhaws Alhayth Alhaytzel Alhaytzelin Alhea Alheath Alheatherin
			Alheatte Alhein Alhel Alhelude Alheludt Alherb Alherbarada Alherbarbur Alherha Alherhara Alherhaur Alherhaws Alherhayt Alheridlena Alherin Alherina Alherista Alheristin Alheristyne Alherle Alherlein Alherlin Alherlina 
			Alherth Alhertlein Alhertsch Alhertschte Alheyth Alheytheyt Alheytzel Angel Angele Angelein Angeleina Angelin Angete Angeth Angethein Angether Angetheyt Angne Angund Angunda Angundt Angungne Angungund Angunia Anlig
			Anligundt Anlina Anline Anlines Anlizabett Annes Annese Annesebethe Anngel Anngele Anngeleine Anngeludt Anngeth Anngette Anngne Anngnes Anngund Anngunda Anngundt Anngunia Anngunica Anngunig Apollonica Apollonig 
			Apollontzel Apolls Apollsa Apollse Apollsena Apollsenlin Aylara Aylarb Aylarede Aylareth Aylarethea Aylarethle Aylarettin Aylargarg Aylargreta Aylarthe Aylaur Aylaus Barada Baradecht Barbarb Barbur Barburg Barburgrete
			Bareth Barethe Barethea Baretherha Baretherin Bargar Bargara Bargareth Bargarin Bargarle Bargartle Bargartscht Bargel Bargeth Bargethayt Bargetterix Barin Barina Baristan Barix Barlein Barlin Barth Barthayt Bartherix
			Bartle Bartlein Bartleina Bartlenlina Bartsch Bartschin Beath Beatha Beathe Beatheath Beatherbur Beatherhayt Beatherlin Beatheyth Beatrin Beatrina Beatristyne Beatt Beatte Beattin Bechin Bechina Becht Bechterb Beckil 
			Beckiligund Beckilin Beckilina Beckiline Bethargare Bethargel Betharlein Bethaur Bethaus Bethayt Bethea Bethein Bether Betherharb Betherin Betherina Betherlin Betherth Betheytzel Bethleitte Bette Bettilin Bridlein
			Briehel Briehertle Briepmayt Briepmayth Bries Brina Brine Brista Bristan Bristil Bristin Bristina Bristyne Bythea Bytherin Bytzele Bytzelein Catha Cathaus Cathe Cathea Cathein Catheine Cathele Cather Catherharin
			Catherin Catherlin Catheyt Cathle Cathlein Cathleina Cathlenlin Catrin Catte Cattil Cattin Clarade Clarb Clarbarb Clarbarg Clarbargel Clarbur Clarede Claredech Claredechin Claredecht Claredechte Claretan Clareth
			Claretha Clarethayth Clarethea Clarethein Claretterix Clarg Clargar Clargarb Clargarede Clargarethe Clargargarb Clargarin Clarggrethe Clargreth Clargretha Clarin Clarista Claristina Clarix Clarlina Clarthle Clartlein 
			Clartschina Clartscht Claurg Claurgar Claurgarede Claurgrethe Claus Conia Conica Conig Conigund Conigundle Conigundlin Conigundt Conigungel Conigungele Conigunia Conigunig Contzele Contzelin Cridle Cridlein Cridleina 
			Cridlin Cridlina Crieherin Crieherlein Crieheyt Criepmayt Cries Criese Crina Crine Crista Cristil Cristilin Cristin Cristynes Demyt Demytha Demythe Demythein Demyther Demytherin Demytzel Demytzele Demytzelein
			Demytzelude Demytzeludt Doronia Doronica Doronig Doronigundt Dorontzel Dorontzele Dorontzelin Doroth Dorothein Dorothele Dorotherha Dorotherlin Dorotherth Dorotheyth Eligungelin Eligungette Elina Elinesenlin Elizabett
			Elizabettin Elizabra Ellonia Ellonica Ellonig Ellonigund Ellonigunda Ellonigundt Ellontzel Ellontzele Ellsa Ellse Ellsebeta Ellsebeth Ellsebette Ellsena Ellsenlin Ellsenn Elsebetan Elsebethaws Elsebethea Elsebether 
			Elsebett Elsena Elsenlin Elsenna Elsenne Elsennes Elsenngund Elsenngundt Emele Emelein Emelena Emelenlig Emelenlin Emelenn Emeligundle Emelin Emelude Emeludeckil Endale Endle Endlena Endlin Endlina Engelein Engeleitt
			Engeleitte Engete Engeth Engetheludt Engne Engnes Engnesenlin Engund Engundline Engundt Engungundt Engungungne Engunia Engunigundt Engunigunia Ennes Ennese Enngetha Enngne Enngundle Enngundlin Enngungunia Fronia 
			Fronig Fronigund Fronigundt Frontzel Frontzeline Frontzeludt Froth Frothel Frother Frotherb Frotherha Frotherlein Frotherlin Fyele Fyelein Fyelenlin Fyelig Fyelin Fyeludt Gabeta Gabetan Gabete Gabeterlin Gabeth
			Gabether Gabetherle Gabetherlin Gabett Gabettin Gabra Gabradalpur Gabradecht Gabridlein Gabrin Gabrina Gabristan Gabristil Gelein Geleina Gelena Geligund Gelin Geline Gelude Geludt Gerbarb Gerbargreth Gerbarth Gerha
			Gerhara Gerhaur Gerhayt Geridle Geridleitt Geridlin Geridlina Gerieherina Geriese Gerin Gerina Gerinese Geristan Geristin Geristina Geristines Geristyne Geristynes Gerix Gerle Gerlein Gerleina Gerleine Gerleitte
			Gerlenlin Gerligungel Gerligunig Gerlin Gerlina Gerlizabeth Gerth Gerthel Gertherle Gertle Gertlein Gertleina Gertleines Gertlena Gertschin Gertscht Gertschte Gredech Gredecht Gredechte Gredeckil Greta Gretan Grete 
			Greterista Gretertsch Greth Gretha Grethaus Grethaws Grethayt Grethe Gretheatt Grethein Gretherb Gretherha Gretherin Gretherina Gretherista Gretherix Gretherline Gretheyt Gretheyth Grethle Grethlenna Grett Grette
			Gretter Gretterhayt Gretterista Grettin Gudech Gudecht Gyele Gyelein Gyeleina Gyelena Gyelenlin Gyelenna Gyeligungel Gyelin Gyelina Gyelude Gyeludt Gysebeth Gysena Gysenlina Gysenn Gysenna Gysenngundt Gyszele 
			Gyszelenna Gyszelina Gyszelude Gyszeludt Hetan Hetertle Hetha Hethayt Hethe Hethel Hethelin Hetherhaurg Hetherin Hetherlenne Hetheyt Hethle Hetterin Hettilin Hettin Irmel Irmelein Irmeleitt Irmeleittin Irmelenn
			Irmeligund Irmelin Irmelina Irmelinese Irmelude Irmeludech Irmeludt Kaeta Kaete Kaeterix Kaeth Kaetha Kaethaws Kaethe Kaetheitt Kaetherbur Kaetherlin Kaetheyt Kaethlein Kaett Kaetterix Katha Katharb Kathareth 
			Kathargrete Kathaurgel Kathaus Kathaws Kathayt Kathaytzel Kathe Kathea Katheathe Katheathea Katheatheyt Kathein Kathel Kathele Kather Katherb Katherha Katherhaws Katherhayt Katherix Katherleina Katherlin Katherlina 
			Kathertscht Katheyt Katheytzel Kathle Kathleina Kathlena Katridleina Katridlena Katrin Katrina Katrista Katristan Katristin Katristina Katristyne Katrix Katte Katterb Katterha Katterin Katterlein Katterleina
			Katterlina Katterline Kattertle Kattertlein Kattil Kattin Kattines Ketan Keterin Keterina Keterle Keterlein Ketha Kethaus Kethaws Kethe Kethea Kethein Ketheina Ketheitte Kethel Kethele Ketheleina Kethelin Kether
			Ketheridle Ketherix Ketherleina Ketherlin Kethertscht Ketheythe Kethlein Kethlenlin Ketterb Ketterhayt Ketterin Ketterle Kettil Kettin Kunda Kundale Kundalein Kundalpur Kundle Kundlein Kundleina Kundlig Kundligund
			Kundlin Kundt Kungel Kungele Kungelein Kungeleina Kungelena Kungelin Kungeth Kungette Kungne Kungnes Kungnesena Kungungundt Kungunig Kungunigund Kunia Kunica Kunig Kunigundale Kunigundlin Kunigungel Kunigunia
			Kunigunica Liehe Lieheathe Liehein Lieheina Liehel Liehele Lieherin Lieherlin Lieheyt Liepmayther Liepmaytzel Liese Liesebettil Liesenn Lysebeth Lysebetha Lysebethe Lysebette Lysenlin Lysenna Lysenngne Lyszel 
			Lyszelein Lyszelin Lyszelude Lyszeludt Madale Madalein Madalpurg Madalpurgar Madech Madechin Madechina Madecht Madechte Madeckil Marada Maradale Maradaleina Maradalpur Maradalpurg Marade Maradechine Marbar Marbarb 
			Marbare Marbarethea Marbarett Marbarg Marbargrede Marbarista Marbarlin Marbartlein Marbur Marburg Marburgara Marburgel Marburgrett Marede Maredech Maredecht Maredechte Maretan Mareteries Mareterix Mareth Marethaurg 
			Marethaus Marethaws Marethayt Marethe Marethea Maretheath Marethein Maretherin Maretherina Maretherlin Marethle Marethlein Marett Marette Maretter Marettina Marettine Margar Margara Margaradale Margarade Margarb
			Margarbur Margareth Margarethel Margarett Margarettin Margarg Margargara Margargarin Margargel Margargre Margargrede Margargrete Margargreth Margarin Margaristan Margarle Margarlein Margarth Margartle Margartlena
			Margel Margelein Margeleina Margeludt Margete Margethea Margethein Margethle Margett Margette Marggrede Marggredech Marggrete Marggrethe Marggrette Marggrettin Margrede Margredecht Margretan Margrete Margrethayt 
			Margrethe Margrett Maridle Maridlein Maridleina Mariepmayt Maries Marin Marina Maristyne Maristynes Marix Marle Marleine Marligunig Marlin Marlinese Marth Marthaws Marthea Marthel Martheludt Marther Martheyt Martle
			Martlein Martleina Martleitt Martleitte Martlenn Martschin Martschine Martschines Martscht Martschte Mechin Mechina Mechte Mechterhaus Meckilin Merbar Merha Merhara Merhargarth Merhaws Meridlein Meridlin Merin Merina 
			Merista Meristil Meristin Meristyne Merix Merle Merleina Merlenlina Merlin Merlina Merlizabra Merth Mertle Mertlenna Niehe Niehea Niehein Niehel Nieher Nieherha Nieheriese Nieheytzel Niepmayt Niepmayth Niepmaytzel
			Niese Niesebeth Otter Otterharg Otterhaws Otterhayt Otterin Otterina Otteristina Otterlin Ottertscht Ottil Ottilin Ottin Ottina Syelein Syeleina Syeleitt Syeleitter Syelena Syelin Syelizabeth Syeludt Ursular Ursulara
			Ursulareth Ursulargel Ursulargett Ursularin Ursulaurg Ursulaus Walein Waleina Waleitte Walena Walenn Walpur Walpurgarb Walpurgarg Warbarbar Warbarbarix Warbur Warede Wareth Warettine Wargar Wargara Wargarette Wargarg 
			Wargargreth Wargrettil Waridlin Warina Warle Warlena Warlina Wartlein Wartleine
		}
		dynasty_of_location_prefix = "dynnp_of"
		ethnicities = {
			75 = circumpolar_dark_hair
			25 = circumpolar_brown_hair
		}
	}
}
